sample_id,onset,offset,label
1649,0.0,10.0,75
1650,0.0,10.0,10
1651,0.0,9.6,10
1652,3.46,6.54,32
1653,0.01,10.0,24
1654,0.0,10.0,24
1655,0.0,10.0,24
1656,0.0,10.0,24
1657,0.01,8.59,75
1658,0.69,10.0,55
1659,0.0,10.0,55
1660,0.0,10.0,55
1661,0.0,10.0,55
1662,3.72,10.0,12
1663,0.0,6.28,12
1664,1.57,8.43,17
1665,0.0,8.68,9
1666,0.09,9.91,26
1667,0.1,10.0,32
1668,0.0,10.0,32
1669,0.0,10.0,32
1670,0.0,10.0,32
1671,0.0,8.65,32
1672,3.52,5.76,23
1674,0.24,10.0,78
1675,1.84,10.0,57
1676,0.0,10.0,57
1677,0.0,10.0,57
1678,0.01,10.0,38
1679,0.0,10.0,38
1680,0.0,10.0,38
1681,0.01,10.0,36
1682,0.0,10.0,36
1683,0.0,10.0,36
1684,0.0,10.0,36
1685,0.0,10.0,36
1686,0.01,10.0,31
1687,0.0,10.0,31
1688,0.01,10.0,80
1689,0.0,10.0,80
1690,0.0,10.0,80
1691,0.0,7.61,80
1692,0.01,7.23,20
1695,4.49,10.0,49
1696,0.0,10.0,49
1697,0.0,10.0,49
1698,0.0,9.98,49
1711,0.46,10.0,19
1712,0.0,10.0,19
1713,0.0,10.0,75
1714,0.0,10.0,75
1715,0.0,10.0,75
1722,0.01,10.0,16
1723,0.0,6.54,16
1725,0.01,10.0,55
1726,0.0,10.0,55
1727,0.0,9.77,55
1730,0.01,10.0,8
1731,0.0,10.0,8
1732,0.0,10.0,8
1733,0.01,10.0,78
1735,4.76,9.98,85
1742,4.43,10.0,54
1743,0.0,5.57,54
1744,0.0,10.0,46
1745,1.16,8.84,83
1750,0.03,3.86,17
1751,0.03,10.0,16
1752,2.97,4.51,66
1753,2.48,10.0,52
1754,0.0,7.52,52
1755,1.2,10.0,2
1756,0.12,10.0,29
1757,0.0,10.0,29
1758,0.0,10.0,29
1759,0.01,10.0,3
1760,0.0,10.0,3
1761,0.01,10.0,2
1762,0.0,4.92,2
1766,0.0,10.0,13
1767,0.0,10.0,13
1768,0.0,10.0,13
1770,0.0,10.0,40
1771,0.0,10.0,40
1772,0.0,10.0,40
1773,0.0,10.0,40
1774,0.51,10.0,2
1775,0.0,10.0,2
1776,0.0,10.0,2
1777,0.0,10.0,2
1783,1.42,10.0,2
1784,0.0,10.0,2
1785,3.56,6.44,1
1786,1.36,10.0,2
1787,0.0,10.0,2
1788,1.6,10.0,48
1789,0.07,5.76,81
1793,0.55,10.0,8
1794,0.0,9.45,8
1795,0.01,10.0,39
1796,0.0,10.0,21
1797,0.0,10.0,83
1798,0.0,8.78,28
1799,0.0,7.57,73
1800,2.58,10.0,75
1801,0.0,10.0,75
1802,0.0,10.0,8
1803,0.0,10.0,8
1804,0.0,10.0,50
1805,4.87,10.0,7
1806,0.0,10.0,7
1807,0.0,10.0,7
1808,0.0,10.0,7
1809,0.0,10.0,7
1810,2.45,7.55,16
1811,2.0,8.0,46
1814,4.75,10.0,75
1815,0.0,10.0,75
1816,0.0,10.0,75
1817,0.0,10.0,75
1819,0.0,10.0,71
1820,4.8,10.0,26
1821,0.0,10.0,26
1822,0.0,10.0,26
1823,0.0,10.0,26
1824,0.86,9.15,10
1825,3.12,7.38,71
1826,0.0,10.0,46
1827,0.0,10.0,46
1830,1.66,4.91,44
1835,6.0,9.36,1
1836,3.98,10.0,7
1837,0.0,10.0,7
1838,0.0,10.0,7
1839,0.0,10.0,7
1840,0.0,9.97,7
1841,7.88,10.0,7
1842,0.0,10.0,7
1843,0.0,10.0,7
1844,4.86,10.0,46
1845,0.11,10.0,47
1846,4.19,5.81,52
1847,0.5,10.0,17
1848,0.0,9.5,17
1849,0.02,10.0,24
1850,0.0,10.0,24
1851,0.0,10.0,24
1852,0.0,10.0,24
1853,0.02,9.21,20
1854,0.02,10.0,74
1855,0.0,10.0,74
1862,0.0,10.0,74
1863,1.47,8.53,83
1864,2.94,10.0,75
1865,0.0,10.0,75
1866,0.0,10.0,75
1867,0.0,10.0,75
1868,0.0,7.06,75
1869,1.5,8.5,60
1876,4.11,7.42,44
1877,4.93,6.0,83
1878,0.0,8.8,57
1879,0.0,10.0,82
1882,2.02,10.0,80
1883,0.0,10.0,80
1884,0.0,10.0,80
1885,0.0,10.0,80
1888,4.62,9.57,65
1889,0.0,10.0,65
1890,0.0,2.05,32
1891,0.0,6.83,78
1892,1.69,10.0,3
1893,0.0,10.0,3
1894,0.0,10.0,3
1895,0.0,10.0,3
1896,0.0,10.0,3
1898,1.53,10.0,40
1899,0.0,10.0,40
1900,0.0,10.0,40
1906,0.08,10.0,8
1907,0.0,10.0,77
1908,3.66,5.92,32
1909,3.55,6.45,44
1910,0.0,10.0,29
1911,0.0,10.0,29
1913,0.01,2.65,65
1914,0.01,10.0,48
1915,0.01,10.0,46
1916,0.0,5.62,46
1920,0.86,10.0,4
1921,0.0,10.0,64
1922,0.0,3.01,44
1929,2.85,10.0,80
1934,1.54,10.0,13
1935,0.0,10.0,13
1936,0.0,10.0,13
1938,0.0,10.0,4
1943,4.0,10.0,75
1944,0.0,10.0,75
1945,0.0,10.0,75
1946,0.01,10.0,19
1947,0.0,10.0,19
1948,0.0,10.0,19
1949,0.0,10.0,19
1950,0.01,10.0,50
1953,0.0,10.0,77
1956,0.0,7.13,44
1960,0.38,10.0,2
1961,0.0,10.0,2
1962,0.0,10.0,2
1963,0.75,10.0,13
1964,0.0,10.0,13
1965,0.0,10.0,13
1966,3.97,10.0,44
1967,0.0,6.03,44
1969,0.38,9.62,1
1970,0.8,9.2,6
1971,0.0,10.0,54
1972,0.0,9.84,54
1973,2.71,10.0,44
1974,0.01,10.0,46
1975,0.0,10.0,46
1976,3.22,6.78,54
1977,2.22,10.0,46
1978,0.0,10.0,46
1979,2.64,10.0,32
1980,0.0,10.0,32
1981,0.0,10.0,32
1982,0.0,7.36,32
1983,0.02,10.0,10
1984,0.0,10.0,10
1985,0.0,10.0,10
1986,1.26,10.0,7
1988,0.01,10.0,29
1989,0.0,10.0,25
1990,0.0,7.0,25
1991,0.03,10.0,50
1992,0.0,9.97,50
1999,0.2,8.0,74
2006,1.42,10.0,18
2007,0.0,10.0,18
2008,0.0,10.0,18
2009,0.0,10.0,18
2011,1.02,10.0,75
2012,0.0,10.0,75
2013,0.0,10.0,75
2014,0.0,10.0,75
2015,0.0,10.0,75
2020,0.01,1.74,26
2023,0.0,10.0,58
2027,1.75,10.0,46
2028,0.0,8.26,46
2030,3.94,6.06,44
2031,4.25,10.0,3
2032,0.0,10.0,3
2033,0.0,10.0,3
2034,0.0,9.99,3
2035,0.48,10.0,50
2036,0.0,9.98,50
2037,0.0,10.0,4
2045,1.88,8.12,6
2046,0.0,10.0,46
2047,0.0,7.71,34
2056,0.0,10.0,75
2057,0.0,10.0,75
2058,0.0,10.0,75
2059,0.0,10.0,75
2060,0.0,10.0,76
2061,1.31,9.68,46
2062,0.14,10.0,2
2063,0.0,10.0,2
2064,0.0,10.0,2
2065,0.0,10.0,2
2066,0.0,10.0,34
2067,0.0,10.0,34
2073,0.0,10.0,80
2080,0.0,10.0,31
2081,0.0,10.0,31
2082,0.0,10.0,31
2083,0.0,10.0,31
2089,4.96,10.0,44
2090,0.0,5.04,44
2091,4.82,7.32,66
2092,0.0,9.75,81
2093,0.0,10.0,1
2094,0.0,10.0,24
2095,0.0,7.19,24
2101,2.54,10.0,63
2102,0.0,10.0,63
2103,0.0,7.46,63
2104,0.0,10.0,55
2105,0.0,10.0,55
2106,0.0,10.0,44
2107,0.0,7.14,44
2108,0.64,10.0,48
2109,0.0,10.0,48
2110,0.0,10.0,48
2111,0.0,9.36,48
2112,0.16,10.0,14
2113,0.0,10.0,14
2114,0.0,10.0,14
2115,0.0,9.84,14
2116,0.32,10.0,46
2120,2.83,10.0,26
2121,0.0,10.0,26
2122,0.24,2.45,74
2123,0.0,10.0,13
2124,0.0,10.0,13
2125,4.0,10.0,38
2127,0.61,4.29,78
2131,4.83,6.89,78
2135,0.19,10.0,78
2136,0.0,10.0,78
2137,0.0,10.0,78
2138,0.0,10.0,78
2139,0.08,2.16,10
2140,0.04,5.0,40
2141,0.04,10.0,19
2142,0.01,8.72,74
2144,3.45,10.0,18
2145,0.0,10.0,18
2146,0.0,9.97,18
2147,3.32,10.0,59
2148,0.0,10.0,59
2149,0.01,10.0,38
2150,0.0,10.0,38
2164,0.01,10.0,19
2168,0.56,10.0,27
2169,0.0,10.0,27
2178,1.71,10.0,71
2179,0.0,10.0,44
2180,0.0,10.0,44
2181,0.0,7.6,64
2182,2.0,7.71,25
2183,0.0,8.06,77
2184,3.61,10.0,59
2185,0.0,10.0,59
2186,0.0,6.39,59
2187,0.0,10.0,26
2190,0.0,10.0,9
2191,0.0,3.61,78
2192,4.11,10.0,44
2193,0.0,5.89,44
2194,0.0,10.0,23
2195,0.0,10.0,23
2196,0.0,10.0,23
2197,0.0,10.0,23
2198,0.0,10.0,23
2200,3.82,10.0,48
2201,0.0,10.0,48
2202,0.0,10.0,48
2203,0.0,6.17,48
2204,0.15,10.0,12
2205,0.0,10.0,12
2206,0.0,9.48,12
2213,0.02,2.43,74
2219,0.0,10.0,21
2222,4.14,5.86,44
2223,0.0,6.66,38
2224,0.06,2.6,1
2234,4.2,10.0,3
2235,0.0,10.0,31
2243,0.01,10.0,2
2244,0.0,10.0,2
2245,0.0,10.0,2
2246,0.0,10.0,2
2247,0.0,10.0,2
2248,0.01,10.0,46
2249,0.0,10.0,46
2250,2.24,10.0,18
2251,0.0,10.0,18
2252,0.0,10.0,18
2253,0.0,10.0,18
2254,1.44,10.0,2
2255,0.0,10.0,2
2256,0.0,10.0,2
2257,0.0,10.0,2
2258,2.2,7.8,65
2259,3.1,6.9,58
2260,0.0,10.0,38
2261,4.4,10.0,44
2262,0.0,5.6,44
2263,0.0,10.0,49
2264,0.0,10.0,49
2265,0.0,10.0,49
2266,0.0,6.22,21
2270,3.34,10.0,83
2271,0.0,6.66,83
2273,0.09,10.0,8
2274,0.0,10.0,8
2275,0.0,9.81,8
2276,0.0,8.33,64
2277,1.49,3.77,3
2281,0.03,10.0,55
2282,0.0,10.0,55
2283,0.46,10.0,18
2284,0.0,10.0,18
2285,0.0,10.0,18
2286,0.0,10.0,18
2287,0.03,10.0,83
2288,0.0,10.0,34
2289,0.0,2.06,34
2290,3.16,6.83,78
2291,0.0,10.0,4
2292,0.0,10.0,4
2293,0.01,1.76,19
2294,0.0,10.0,63
2295,0.0,10.0,63
2296,0.0,10.0,63
2297,0.0,10.0,63
2298,3.74,10.0,67
2299,0.0,10.0,67
2300,0.0,10.0,67
2301,0.0,9.92,67
2302,0.23,10.0,26
2303,0.0,10.0,26
2304,0.0,10.0,26
2305,0.0,10.0,26
2306,0.36,9.64,9
2307,0.0,10.0,80
2309,0.05,10.0,44
2315,4.35,10.0,10
2316,0.0,9.89,10
2322,0.8,2.52,16
2323,0.29,10.0,18
2324,0.0,10.0,18
2325,0.0,10.0,18
2326,0.0,9.92,18
2328,1.39,10.0,80
2329,0.0,10.0,80
2330,0.0,10.0,80
2331,0.0,10.0,80
2332,0.0,8.61,80
2334,5.13,10.0,33
2335,0.0,10.0,33
2336,0.0,9.57,33
2337,2.08,10.0,25
2338,0.0,10.0,25
2339,0.0,7.91,25
2345,0.0,10.0,77
2346,0.0,10.0,77
2347,0.0,10.0,77
2348,0.0,6.73,64
2349,0.09,10.0,60
2350,0.0,10.0,60
2351,0.0,10.0,60
2352,3.59,6.4,83
2357,0.02,10.0,46
2358,0.0,10.0,46
2359,0.0,10.0,46
2360,0.0,10.0,46
2361,2.6,10.0,50
2362,0.0,10.0,50
2363,0.0,7.41,50
2364,4.19,7.08,76
2370,0.0,10.0,19
2371,0.0,10.0,59
2372,0.0,10.0,59
2373,0.0,10.0,59
2374,0.0,10.0,59
2378,0.28,10.0,48
2379,0.0,9.72,48
2380,0.61,10.0,2
2381,1.35,10.0,73
2382,0.0,10.0,73
2383,1.01,10.0,18
2384,0.0,10.0,18
2385,0.0,10.0,18
2386,0.0,10.0,18
2387,0.78,10.0,19
2388,0.0,9.22,19
2390,0.07,10.0,77
2394,1.14,3.05,32
2395,1.66,8.34,44
2401,0.0,4.03,10
2402,0.49,9.5,48
2403,4.45,10.0,25
2404,0.02,10.0,55
2405,0.0,10.0,55
2406,0.0,10.0,55
2407,1.38,6.05,43
2408,0.14,10.0,58
2409,0.0,10.0,58
2410,0.0,10.0,58
2411,0.0,10.0,58
2415,2.75,10.0,50
2416,2.31,10.0,3
2417,0.0,10.0,3
2418,0.0,10.0,3
2419,0.0,9.99,3
2420,0.0,10.0,80
2421,0.0,9.97,80
2422,0.01,10.0,26
2423,0.0,10.0,26
2424,0.0,10.0,26
2425,0.0,10.0,11
2426,0.0,10.0,11
2438,0.0,10.0,77
2441,2.6,10.0,80
2442,0.0,10.0,31
2443,0.0,10.0,31
2444,0.0,10.0,31
2445,1.56,10.0,2
2446,0.0,10.0,2
2453,3.61,6.39,66
2455,6.85,10.0,14
2456,1.53,10.0,3
2457,0.0,8.46,3
2458,0.62,9.39,85
2459,0.05,10.0,3
2460,0.0,10.0,3
2461,0.0,10.0,3
2462,0.0,10.0,3
2463,0.0,10.0,3
2464,0.0,7.23,34
2465,3.17,10.0,26
2466,0.0,10.0,26
2467,0.0,10.0,26
2473,1.7,10.0,18
2474,0.0,10.0,18
2475,0.0,10.0,18
2476,0.0,10.0,18
2477,0.0,9.99,18
2480,4.91,9.99,7
2482,0.01,10.0,17
2483,0.0,9.99,17
2484,0.08,6.79,85
2487,1.49,3.55,0
2488,3.97,7.6,31
2489,0.02,10.0,18
2490,0.0,10.0,18
2491,1.0,10.0,10
2492,0.0,10.0,10
2493,0.01,2.34,55
2497,3.11,10.0,9
2498,0.0,6.9,9
2499,7.18,10.0,64
2500,0.02,10.0,33
2501,0.0,10.0,33
2502,0.0,10.0,33
2503,0.0,10.0,33
2506,4.41,10.0,13
2507,0.0,5.59,13
2508,0.77,10.0,38
2509,0.0,10.0,38
2510,0.0,9.23,38
2511,0.31,10.0,78
2514,0.93,9.06,35
2520,4.93,10.0,46
2521,0.0,5.07,46
2522,3.08,9.81,43
2523,3.89,10.0,16
2524,0.0,5.63,16
2527,0.0,10.0,44
2528,0.0,10.0,44
2529,0.0,4.66,44
2530,0.0,4.96,21
2534,0.0,10.0,11
2536,0.62,10.0,3
2537,0.0,10.0,3
2538,0.0,10.0,3
2539,0.0,10.0,3
2540,0.0,10.0,3
2547,0.0,5.42,33
2549,6.55,10.0,47
2550,0.0,9.9,47
2556,0.0,4.31,44
2564,5.93,10.0,27
2565,0.0,10.0,27
2566,0.0,10.0,27
2567,0.0,9.58,27
2568,0.55,10.0,2
2569,0.0,10.0,2
2577,4.47,10.0,38
2578,0.0,10.0,38
2579,0.0,10.0,38
2580,0.0,2.12,71
2582,1.7,9.96,29
2583,1.67,8.33,71
2586,0.0,10.0,4
2591,5.34,10.0,40
2592,0.0,10.0,40
2593,0.0,10.0,31
2594,0.0,10.0,31
2595,0.0,10.0,31
2596,0.0,10.0,31
2597,0.0,10.0,31
2599,0.0,10.0,75
2600,0.0,10.0,71
2601,0.0,10.0,64
2602,0.0,10.0,64
2603,0.0,10.0,64
2604,0.0,10.0,64
2605,1.56,10.0,27
2606,0.0,10.0,27
2607,0.0,10.0,27
2608,0.0,10.0,27
2609,2.75,7.25,16
2610,0.35,10.0,13
2611,0.0,10.0,13
2612,0.97,10.0,13
2613,0.0,10.0,13
2619,0.26,10.0,16
2620,0.0,10.0,16
2621,0.0,10.0,16
2622,0.38,10.0,61
2623,0.0,10.0,61
2624,0.0,10.0,61
2625,0.02,2.07,14
2626,0.01,7.22,60
2630,1.34,8.66,52
2631,0.01,10.0,35
2632,0.0,10.0,35
2633,6.64,9.94,43
2634,6.41,9.92,29
2635,0.01,10.0,23
2636,0.0,10.0,23
2638,0.01,10.0,32
2639,0.0,10.0,32
2640,4.25,10.0,80
2641,0.0,9.99,80
2642,0.01,10.0,40
2643,0.99,10.0,80
2644,4.47,6.7,21
2655,0.01,5.69,78
2656,2.08,10.0,2
2657,0.0,9.97,2
2663,0.01,10.0,30
2664,0.0,10.0,30
2665,0.0,10.0,30
2671,0.01,10.0,64
2672,0.0,10.0,64
2674,2.78,10.0,32
2675,0.0,7.22,32
2677,3.88,6.12,40
2679,2.81,10.0,75
2680,0.0,10.0,75
2681,0.02,10.0,36
2682,0.0,10.0,36
2683,0.0,10.0,36
2684,0.0,10.0,36
2685,0.0,10.0,36
2687,1.61,8.39,54
2688,0.0,10.0,3
2689,0.0,10.0,3
2690,0.94,10.0,64
2691,0.0,10.0,64
2692,0.0,10.0,64
2696,5.64,10.0,50
2697,0.0,10.0,50
2698,0.0,10.0,50
2699,0.0,10.0,50
2700,0.0,8.2,50
2704,4.96,9.3,66
2705,2.83,7.17,44
2707,0.0,7.17,29
2709,0.72,10.0,13
2710,0.0,10.0,13
2719,6.17,10.0,32
2720,0.0,10.0,32
2721,0.0,9.32,32
2722,0.0,5.94,63
2723,1.71,7.65,16
2730,0.0,10.0,47
2731,0.0,10.0,47
2732,0.0,10.0,47
2733,0.14,10.0,48
2734,0.0,10.0,48
2735,0.17,10.0,85
2736,0.0,10.0,85
2737,0.0,10.0,85
2738,0.0,10.0,85
2739,0.0,10.0,85
2750,0.0,2.13,10
2752,0.0,10.0,39
2753,0.32,10.0,32
2754,0.01,8.14,38
2755,0.01,10.0,18
2756,0.0,10.0,18
2757,0.0,10.0,18
2758,0.01,10.0,46
2759,0.0,10.0,46
2760,0.0,4.15,46
2761,3.4,10.0,9
2762,0.0,10.0,9
2763,0.0,6.6,9
2764,0.0,10.0,64
2765,4.26,10.0,46
2766,0.0,5.74,46
2767,0.04,10.0,3
2768,0.0,10.0,3
2769,0.0,10.0,3
2770,0.0,9.42,32
2771,3.96,6.04,44
2772,0.0,10.0,23
2773,0.0,10.0,23
2774,0.0,10.0,23
2775,0.0,10.0,23
2776,0.0,10.0,23
2777,6.68,10.0,22
2782,0.0,10.0,33
2783,2.22,10.0,68
2784,0.0,10.0,68
2785,0.0,10.0,68
2786,0.0,10.0,68
2787,0.0,9.99,68
2788,0.06,10.0,3
2789,0.0,10.0,3
2790,2.3,7.7,52
2791,0.0,10.0,82
2792,0.0,4.88,78
2793,0.0,8.7,35
2794,0.0,8.84,40
2795,1.04,10.0,13
2796,0.0,10.0,13
2797,0.0,8.96,13
2798,1.71,9.99,67
2799,0.0,2.74,62
2800,2.47,10.0,7
2801,0.0,10.0,7
2802,0.0,10.0,7
2803,0.0,10.0,7
2804,1.11,10.0,31
2805,0.0,9.92,31
2806,0.23,3.2,32
2810,0.79,10.0,80
2811,0.0,10.0,80
2812,0.0,10.0,80
2813,0.0,10.0,80
2817,0.0,10.0,33
2818,0.0,10.0,33
2819,0.0,10.0,11
2820,0.77,10.0,80
2821,0.43,10.0,17
2822,0.0,10.0,17
2823,0.0,9.57,17
2824,0.0,10.0,3
2825,0.0,10.0,3
2826,0.0,10.0,3
2827,0.0,10.0,3
2828,1.49,10.0,34
2829,0.2,9.47,61
2830,2.73,9.98,66
2832,5.55,9.94,65
2833,0.0,10.0,32
2834,0.0,10.0,32
2835,0.0,9.98,32
2840,0.0,10.0,45
2841,3.45,6.55,9
2842,1.47,8.54,66
2843,0.07,10.0,74
2844,0.03,10.0,33
2845,0.0,10.0,11
2846,2.65,10.0,10
2847,0.0,8.14,34
2848,2.24,10.0,27
2849,0.0,10.0,27
2850,0.0,10.0,27
2851,0.0,10.0,27
2852,0.0,10.0,27
2853,0.02,10.0,2
2854,0.0,10.0,2
2857,0.0,10.0,10
2858,0.0,10.0,10
2859,5.99,10.0,8
2860,0.0,9.82,8
2862,7.41,10.0,17
2863,0.0,9.92,17
2864,0.0,10.0,16
2865,0.0,10.0,16
2866,0.0,10.0,23
2867,0.0,10.0,23
2868,0.0,6.73,23
2871,2.33,4.37,78
2872,0.05,10.0,32
2873,0.05,10.0,4
2875,3.63,9.99,45
2876,0.0,10.0,52
2877,0.0,10.0,52
2878,0.0,10.0,45
2879,0.0,10.0,45
2880,0.0,9.75,25
2882,0.0,8.16,40
2884,0.0,10.0,16
2885,0.0,10.0,78
2886,0.0,10.0,21
2887,4.72,10.0,73
2888,2.93,7.07,35
2889,1.1,10.0,48
2890,0.0,9.95,48
2891,0.0,10.0,36
2892,0.0,10.0,36
2893,0.0,10.0,36
2894,0.0,10.0,36
2895,0.0,10.0,2
2896,0.0,10.0,2
2897,3.34,10.0,24
2898,0.0,10.0,24
2899,0.0,10.0,24
2900,0.0,10.0,24
2901,0.0,10.0,35
2905,0.0,10.0,76
2907,0.04,10.0,33
2908,0.0,10.0,33
2909,0.0,10.0,57
2910,0.0,10.0,57
2911,0.0,10.0,57
2912,0.0,10.0,57
2913,0.0,10.0,57
2914,0.0,10.0,71
2915,0.0,10.0,71
2916,0.0,10.0,71
2917,0.0,10.0,71
2918,4.56,10.0,9
2919,0.0,4.77,9
2920,7.44,9.98,44
2921,0.19,10.0,18
2922,0.0,10.0,18
2923,0.0,10.0,18
2924,0.0,10.0,18
2925,3.63,10.0,38
2926,0.0,10.0,38
2927,0.0,10.0,38
2928,0.0,6.38,38
2929,0.0,10.0,2
2930,0.0,10.0,2
2931,0.0,10.0,2
2932,0.0,10.0,2
2933,0.0,10.0,2
2934,3.22,6.78,47
2935,4.52,10.0,12
2936,1.27,10.0,18
2937,0.0,10.0,18
2938,0.0,10.0,18
2939,0.0,10.0,18
2940,0.0,10.0,18
2941,0.0,4.95,22
2943,0.0,10.0,9
2944,0.0,10.0,9
2945,0.0,10.0,9
2946,0.0,10.0,9
2947,0.0,10.0,9
2948,0.0,8.0,50
2949,4.0,6.0,71
2950,2.88,5.47,75
2951,3.36,6.18,39
2953,1.97,8.04,32
2954,1.41,10.0,2
2955,0.0,10.0,2
2956,0.0,9.99,2
2957,0.0,10.0,38
2959,0.0,10.0,50
2960,0.0,10.0,50
2964,3.37,8.5,44
2965,3.05,10.0,26
2966,0.0,10.0,26
2967,2.13,7.86,50
2968,0.71,9.29,9
2969,2.6,10.0,46
2970,0.0,10.0,46
2971,0.0,10.0,46
2977,4.88,10.0,14
2978,0.0,10.0,14
2979,0.0,10.0,14
2980,0.0,5.12,14
2984,2.12,7.88,47
2985,0.0,10.0,24
2986,0.0,10.0,24
2987,4.56,10.0,85
2988,0.0,7.15,85
2989,1.24,10.0,14
2990,0.0,10.0,14
2991,0.0,8.76,14
2992,0.0,10.0,11
2993,0.0,10.0,11
2994,0.0,9.49,14
2995,0.0,10.0,40
2996,0.0,10.0,40
2997,0.0,10.0,40
2998,0.0,1.72,40
2999,0.0,10.0,4
3000,0.0,10.0,4
3001,0.4,10.0,45
3004,3.18,10.0,44
3005,0.0,6.82,44
3008,3.72,10.0,78
3009,0.0,6.28,78
3013,0.0,10.0,44
3014,0.0,10.0,44
3015,0.0,4.06,44
3016,0.0,3.11,44
3017,0.0,10.0,16
3018,0.0,10.0,16
3019,0.0,3.0,44
3020,0.0,10.0,80
3021,0.0,10.0,80
3022,0.0,10.0,25
3023,0.0,10.0,25
3024,0.0,10.0,25
3025,0.0,4.85,25
3033,0.0,6.99,24
3034,0.0,10.0,29
3035,0.0,10.0,29
3036,1.5,8.5,44
3038,1.91,3.74,83
3040,0.0,9.99,64
3041,0.0,9.91,45
3042,0.0,7.81,10
3043,3.35,10.0,38
3044,0.0,10.0,38
3045,0.0,10.0,38
3046,0.0,10.0,38
3047,0.0,10.0,26
3048,0.0,10.0,26
3049,0.0,10.0,26
3050,0.0,10.0,26
3051,0.0,10.0,13
3052,3.5,6.5,17
3053,0.0,10.0,63
3054,0.0,10.0,63
3055,0.0,10.0,63
3056,0.0,10.0,63
3059,0.0,10.0,45
3060,0.0,10.0,45
3062,1.7,10.0,27
3063,0.0,10.0,27
3064,0.0,10.0,27
3065,0.0,10.0,27
3066,0.0,10.0,60
3067,0.0,10.0,60
3068,0.0,10.0,60
3069,0.0,10.0,60
3070,0.0,10.0,60
3074,2.69,10.0,75
3075,0.0,10.0,75
3076,0.0,10.0,33
3077,0.0,10.0,48
3078,0.0,2.41,71
3092,0.0,10.0,41
3093,1.62,10.0,1
3094,0.0,10.0,1
3095,0.0,9.93,1
3096,0.0,10.0,17
3103,3.09,10.0,70
3104,0.0,6.91,70
3114,0.0,10.0,46
3115,0.0,10.0,46
3116,0.0,7.61,64
3117,2.26,10.0,71
3118,0.0,7.74,71
3123,0.0,7.53,39
3125,0.0,10.0,64
3126,2.07,10.0,35
3127,0.0,5.88,63
3128,0.42,9.57,17
3129,0.0,10.0,64
3130,0.0,10.0,64
3131,0.0,10.0,64
3132,0.0,10.0,59
3133,0.0,10.0,59
3134,0.0,10.0,59
3135,0.08,9.92,17
3136,0.0,9.06,64
3137,0.0,10.0,18
3138,0.0,10.0,18
3139,0.0,10.0,38
3143,0.84,10.0,13
3144,0.0,10.0,13
3145,0.0,10.0,13
3146,0.0,10.0,13
3147,0.0,9.16,13
3148,0.0,10.0,23
3154,1.16,10.0,31
3155,0.0,10.0,31
3156,0.0,10.0,31
3157,0.0,10.0,31
3158,0.0,9.66,15
3168,0.0,3.61,35
3169,0.0,8.81,67
3170,1.89,10.0,25
3171,3.36,10.0,2
3172,0.0,10.0,2
3173,0.0,10.0,2
3174,0.0,10.0,2
3175,0.0,9.99,2
3176,0.0,4.91,74
3177,0.0,10.0,82
3178,0.0,10.0,82
3179,0.0,10.0,82
3180,0.0,10.0,82
3181,0.0,10.0,34
3182,0.0,10.0,34
3188,0.93,9.93,45
3189,1.37,10.0,2
3190,0.0,10.0,2
3191,0.0,10.0,45
3192,0.0,10.0,6
3193,0.0,10.0,6
3194,0.0,10.0,6
3195,0.0,10.0,6
3196,0.0,3.0,1
3199,0.0,10.0,18
3200,0.0,10.0,18
3204,0.0,10.0,9
3205,3.8,10.0,60
3206,0.0,6.2,60
3208,0.0,10.0,28
3209,1.47,10.0,17
3210,0.0,8.53,17
3211,0.0,10.0,3
3212,0.0,10.0,63
3214,0.0,10.0,63
3215,0.0,9.83,15
3216,4.66,10.0,68
3217,0.0,10.0,68
3218,0.0,10.0,68
3219,0.0,8.95,68
3220,5.2,10.0,9
3222,0.0,10.0,29
3223,0.41,9.78,84
3224,0.0,10.0,43
3225,0.0,10.0,43
3226,0.0,10.0,40
3227,0.0,5.36,40
3228,0.0,10.0,70
3229,0.0,10.0,70
3230,0.0,10.0,70
3231,0.0,4.35,70
3232,0.0,8.82,73
3233,3.5,8.82,66
3234,1.49,3.26,83
3235,0.0,10.0,66
3236,0.0,1.11,73
3238,0.0,8.74,76
3242,0.0,10.0,33
3243,0.0,10.0,33
3244,0.0,10.0,33
3250,0.0,10.0,15
3251,3.81,10.0,46
3252,2.01,7.99,61
3257,4.17,10.0,32
3258,0.0,8.23,32
3259,0.96,10.0,46
3260,0.0,9.04,46
3264,4.31,10.0,44
3265,0.0,5.69,44
3266,0.0,8.87,74
3271,0.8,9.2,44
3272,0.0,10.0,41
3273,0.0,10.0,41
3274,0.0,10.0,41
3275,0.0,10.0,41
3276,1.73,9.92,25
3277,0.0,10.0,34
3278,3.91,6.09,81
3279,4.48,10.0,71
3280,0.0,5.52,71
3292,0.0,4.57,6
3293,2.16,10.0,46
3294,0.0,7.84,46
3295,0.65,9.35,52
3296,3.82,10.0,31
3297,0.0,10.0,31
3298,0.0,10.0,55
3299,0.0,10.0,55
3300,0.0,10.0,55
3301,1.76,10.0,1
3302,0.0,10.0,1
3303,0.0,10.0,1
3304,0.0,8.24,1
3308,0.0,6.17,7
3310,2.43,10.0,35
3311,0.0,10.0,35
3312,4.05,10.0,35
3313,0.0,7.87,35
